Date;Open;High;Low;Close;Volume
2010/03/23;88.72813558307544;89.2980747786029;88.43936268013323;89.22208404541016;182941600
2010/03/24;88.88774889406639;89.23731102696709;87.8314616800751;88.78895568847656;196072600
2010/03/25;89.38930999259343;89.79966713245092;88.53820404123665;88.64459228515625;223396300
2010/03/26;88.8117315657907;89.22968351809156;88.24179234179003;88.59135437011719;205808500
2010/03/29;89.03973562529308;89.31330701448461;88.67497763818682;89.15372467041016;134513500
2010/03/30;89.26012424957895;89.5412964902568;88.84217209463691;89.21453094482422;145772500
2010/03/31;88.87255469661477;89.30570844075498;88.61418493240514;88.91055297851562;161078700
2010/04/01;89.51847839355469;89.86043969274654;88.98653150870588;89.51847839355469;161215200
2010/04/05;89.86044070352575;90.30879022518594;89.60966598917865;90.24800109863281;105847600
2010/04/06;89.98965567610901;90.62039018161535;89.8908682394023;90.46080780029297;110384200
2010/04/07;90.27840469964612;90.70395760307083;89.52608050544724;89.94403839111328;184576300
2010/04/08;89.632474046135;90.40759493501828;89.36650346572361;90.25560760498047;158704000
2010/04/09;90.44556565731912;90.88632011179405;90.27838833108744;90.84832763671875;133006500
2010/04/12;90.9623164676549;91.22829279819203;90.85592825452916;90.99271392822266;110279000
2010/04/13;90.90154435942475;91.22070905854402;90.43039232901734;91.06112670898438;125043600
2010/04/14;91.39546689000082;92.09459686279297;91.2510862045833;92.09459686279297;161609000
2010/04/15;91.94263042149052;92.3833849874712;91.91223295510663;92.17060852050781;144615300
2010/04/16;91.84382768411162;92.17059314607785;90.24039783559397;90.70394897460938;366786700
2010/04/19;90.43801215410552;91.13713663180773;90.02765496996072;91.04594421386719;217947800
2010/04/20;91.61585015365849;91.93502060043681;91.09150988670265;91.85902404785156;157708000
2010/04/21;91.91222020959023;92.1250024447709;91.18269851071153;91.69184875488281;192910100
2010/04/22;91.04589934286916;92.07938971261692;90.52155914187051;91.96540069580078;115360300
2010/04/23;91.9046393196645;92.60376366384197;91.66906040107557;92.56576538085938;177335500
2010/04/26;92.5961690761088;92.80135054165781;92.12502280268764;92.2162094116211;143457300
2010/04/27;91.68426364380774;92.20860401228899;89.86045618536338;90.03524017333984;355853300
2010/04/28;90.46840824660181;90.94715538860461;89.87566623561857;90.71917724609375;300674100
2010/04/29;91.26630887743302;92.03382901151478;91.2435122255426;91.8438491821289;193775000
2010/04/30;91.85902018415375;91.95781337927002;90.26319120827637;90.2859878540039;270000900
2010/05/03;90.71915337718723;91.70705067117758;90.58236768721508;91.4562759399414;182747900
2010/05/04;90.43800144885796;90.45319728452009;88.84976702798056;89.30571746826172;360353400
2010/05/05;88.57618493780366;89.51848897166552;88.12783536820662;88.77376556396484;328973200
2010/05/06;88.3482265414756;88.91056524530524;79.79153291245342;85.8252944946289;647356600
2010/05/07;85.59729322007082;86.45599977868947;83.14275759429076;84.5486068725586;637558800
2010/05/10;88.00624043947377;88.64457558042399;87.32231779965169;88.272216796875;396159600
2010/05/11;87.44390598707173;89.18412172791429;87.32232192450003;88.02144622802734;317849800
2010/05/12;88.37100679040823;89.38170074447196;88.2190194677726;89.25251007080078;235607100
2010/05/13;89.00933570188424;89.4272935898628;88.06703749720585;88.14302825927734;234452500
2010/05/14;87.48191400582377;87.64149636693246;85.77209553972797;86.54721069335938;345601400
2010/05/17;86.78278378455194;87.02595773436947;84.93617961015742;86.59280395507812;325739800
2010/05/18;87.2994977164174;87.55787320627842;85.13372959984544;85.41490173339844;360556800
2010/05/19;84.93619914654099;85.69611863922721;83.86471567667071;84.92860412597656;394742700
2010/05/20;83.11997424850065;83.50753473025804;81.66853134266319;81.72172546386719;530418300
2010/05/21;80.48305549166777;83.1199705809733;80.06509755941772;82.914794921875;500909400
2010/05/24;82.46642377073198;83.12755551972488;81.77490035767498;81.85089111328125;269823000
2010/05/25;79.87511352879874;81.972492300476;79.32036992045619;81.93449401855469;396505200
2010/05/26;82.43601911426617;83.18833733232762;81.19734738198612;81.44052124023438;349719300
2010/05/27;82.97556739583992;84.19903759608336;82.66399778564457;84.16864013671875;300870500
2010/05/28;84.07746056415179;84.13825549214047;82.71720448845332;83.11236572265625;297933500
2010/06/01;82.33724484539977;83.55311441596962;81.59252726992973;81.714111328125;277909400
2010/06/02;82.13207019305992;83.84948344552755;81.69891647218468;83.84188842773438;240243700
2010/06/03;84.08506008491987;84.39662394004864;83.2719467781921;84.13065338134766;226618300
2010/06/04;82.53481647377589;83.08195917037544;80.90098919857522;81.174560546875;398475600
2010/06/07;81.46333285246362;81.77490249563509;80.10308263769622;80.16387176513672;264609100
2010/06/08;80.22467312418091;81.18217298026754;79.52554882189959;81.02259063720703;357774300
2010/06/09;81.49373164898363;82.28404829587826;80.2474646513445;80.58943176269531;268023300
2010/06/10;81.96487124676001;83.04395493329457;80.58181877307875;82.9451675415039;317890600
2010/06/11;82.2156454953521;83.40111738144823;82.16245139271247;83.3479232788086;214128200
2010/06/14;83.98626418798435;84.44222032854607;83.1351584274119;83.21875;207196100
2010/06/15;83.80389227337479;85.1869450485917;83.65950576351315;85.11095428466797;238268700
2010/06/16;84.6702016849586;85.4301209371253;84.50301852184613;85.08055877685547;216374000
2010/06/17;85.32376498071287;85.36176327678417;84.38906719370884;85.21737670898438;263185800
2010/06/18;85.38607519486321;85.615132078281;85.03484998004396;85.30972290039062;174006600
2010/06/21;86.37105823099056;86.43213658744365;84.59202075802321;85.06541442871094;213140700
2010/06/22;85.06540649570425;85.43953687981228;83.53833704593212;83.6604995727539;239355400
2010/06/23;83.71393269103811;84.0117107176372;82.8282355882914;83.40088653564453;254639900
2010/06/24;82.98862124267634;83.09551567694598;81.80513965929275;82.01892852783203;268523600
2010/06/25;82.26319407585784;82.78239769740468;81.52256478075226;82.36245727539062;238726500
2010/06/28;82.4846573862968;82.70608316088979;81.80511193078733;82.10289001464844;169218600
2010/06/29;80.94993551657844;82.08760626181578;79.06400995278179;79.56793975830078;373649500
2010/06/30;79.34652180660898;80.0795143935276;78.55244504778697;78.81204986572266;284101700
2010/07/01;78.75858579287097;79.01818472986471;77.21624282204061;78.46080780029297;382924800
2010/07/02;78.72807601539708;78.9647699462776;77.59041076093824;78.03325653076172;233385200
2010/07/06;79.13274189369727;79.69012483045873;77.78891908784156;78.5448226928711;256935300
2010/07/07;78.74334794333308;81.11794182180596;78.65935864278448;81.01868438720703;253769400
2010/07/08;81.6981747265137;81.91196341057172;80.86592508853008;81.82034301757812;210842100
2010/07/09;81.79747054861933;82.43884272761971;81.6447659383041;82.43120574951172;144999900
2010/07/12;82.15631431828066;82.64497595178534;81.81272610967167;82.48463439941406;131283600
2010/07/13;83.33980560947924;84.0575241968528;83.17182705967684;83.72920989990234;213025900
2010/07/14;83.46198328554439;84.04990831667874;83.11839497146906;83.72158813476562;184426800
2010/07/15;83.69103675315831;84.03462502908603;82.59154494969795;83.7444839477539;232337900
2010/07/16;83.29398981694526;83.38561606946477;81.27825886397115;81.43860626220703;282693400
2010/07/19;81.7364157254033;82.17926155290223;81.10268034210648;81.91966247558594;186709000
2010/07/20;80.83539869374478;82.88930251420248;80.79721963905615;82.8282241821289;258162400
2010/07/21;83.25581978654645;83.27872489423159;81.41569846507898;81.75165557861328;264527000
2010/07/22;82.72134660719347;83.94300678751833;82.71371545441436;83.57650756835938;274781300
2010/07/23;83.40852464440692;84.42402714048875;83.1718307638567;84.30186462402344;222020800
2010/07/26;84.44693900724407;85.26392092598915;84.21024510774926;85.179931640625;184445700
2010/07/27;85.64567471125949;85.73730096039914;84.83632989909933;85.17228698730469;204855600
2010/07/28;84.99666600455978;85.25627078112092;84.34002582451882;84.6225357055664;163056200
2010/07/29;85.1493876490897;85.37845039047228;83.53833478251362;84.21024322509766;220149100
2010/07/30;83.35507461531537;84.64545001117715;83.21000699602997;84.19496154785156;220070600
2010/08/02;85.50823599978558;86.23359734611094;85.1646477688412;86.09616088867188;188263200
2010/08/03;85.88238142219328;86.10380134810225;85.40135085650374;85.6838607788086;146657300
2010/08/04;85.92052797401605;86.3633793389028;85.63802396476153;86.25648498535156;158171700
2010/08/05;85.706759248148;86.21069488263623;85.57695976361863;86.16487884521484;140473800
2010/08/06;85.31733821985104;85.95107321445452;84.69124020086964;85.81363677978516;239728300
2010/08/09;86.21834235143025;86.41686301700875;85.76022266766341;86.27178955078125;120800400
2010/08/10;85.53877907355995;86.2641404282934;85.03484927397975;85.80601501464844;242916300
2010/08/11;84.48510866762489;84.51565075211226;83.31690160619075;83.45433807373047;273406900
2010/08/12;82.1944960507401;83.24053466340219;82.15631699284901;82.94275665283203;239542600
2010/08/13;82.68315716509494;83.19472391580948;82.59916789852313;82.69842529296875;158698500
2010/08/16;82.1334298682819;82.92750667873786;81.83565179252437;82.66027069091797;147895300
2010/08/17;83.37035676775459;84.2865960887387;83.13365704667612;83.67576599121094;172270300
2010/08/18;83.63759227591856;84.27895863190334;83.15656750892998;83.82847595214844;182922100
2010/08/19;83.3932798355778;83.59943168833603;82.02655171265029;82.3701400756836;265847600
2010/08/20;82.12579512489809;82.41594205554784;81.50733384692623;82.10289001464844;209714200
2010/08/23;82.49226815261169;82.89694050592365;81.75163875490216;81.7898178100586;163490300
2010/08/24;80.89648113925745;81.23243819662136;80.14822056188201;80.57579803466797;280677800
2010/08/25;80.13298934523772;81.19430244213581;79.62905931574453;80.8888931274414;272234800
2010/08/26;81.27065538555769;81.37754980390919;80.07953699844124;80.3467788696289;224439500
2010/08/27;80.85069421297607;81.67531314106525;79.64430790987979;81.59132385253906;272649000
2010/08/30;81.37756012507022;81.6295280682741;80.40023627601116;80.40786743164062;167238600
2010/08/31;80.11008925342136;80.91944029898748;79.78176897675532;80.40786743164062;273933100
2010/09/01;81.49206125108904;82.92750439274302;81.4386140549984;82.81297302246094;256828100
2010/09/02;83.01148598981004;83.59940509237106;82.83587046159695;83.58413696289062;156112200
2010/09/03;84.40112188359996;84.7447101499404;83.95063340574391;84.6683578491211;212197300
2010/09/07;84.27130333127114;84.37819769330487;83.64520528565683;83.71392059326172;141973700
2010/09/08;83.8819182308145;84.63781591328342;83.84373916768382;84.30186462402344;149924400
2010/09/09;85.24865950382076;85.27156461521226;84.46221961107004;84.69127655029297;147017900
2010/09/10;84.84397014590796;85.21810048335973;84.65308648849076;85.11884307861328;127819000
2010/09/13;85.95869556548499;86.24119953707634;85.61510162461617;86.06558990478516;178503500
2010/09/14;85.8976451550704;86.50083820675172;85.5769620112318;86.01217651367188;209823600
2010/09/15;85.76018917675684;86.43973437111963;85.50059025994658;86.3404769897461;168608400
2010/09/16;86.07327318291487;86.37105126334384;85.78312625560929;86.3176040649414;199962900
2010/09/17;86.7720252337688;86.85646415503427;86.11186958923508;86.3498306274414;195836900
2010/09/20;86.6492040518524;87.86204870451482;86.3728595523472;87.6701431274414;214555200
2010/09/21;87.73921490583578;88.15372571698826;87.13279269890133;87.49357604980469;268389100
2010/09/22;87.35542858306033;87.84670643434659;86.81808940687641;87.06372833251953;191322400
2010/09/23;86.34984319321656;87.25563787056443;86.11188212038172;86.3575210571289;202354300
2010/09/24;87.31703398549087;88.19980077510435;87.24027292910995;88.13838958740234;209671800
2010/09/27;88.16910200596905;88.26889080133905;87.63176871321727;87.71620178222656;128761800
2010/09/28;87.83135641777447;88.30728442936768;86.87950625108238;88.02326202392578;209207500
2010/09/29;87.8006466574558;88.20749144267292;87.52430212917332;87.86973571777344;179665800
2010/09/30;88.31496650489825;88.88300548637574;87.19423255781525;87.60874938964844;287106700
2010/10/01;88.268874807527;88.36866944130844;87.45519715265267;87.97718048095703;174638700
2010/10/04;87.79295976871911;88.16141517297723;86.87948740748689;87.31703186035156;166153200
2010/10/05;88.12302505293204;89.28980814262346;88.0232304254012;89.07487487792969;229634100
2010/10/06;89.05952947422792;89.29749635041861;88.70642394753371;89.06720733642578;148626600
2010/10/07;89.42799738300377;89.45102511481883;88.4224140504573;88.95974731445312;164860000
2010/10/08;89.08259159829726;89.70436393617167;88.74483583130632;89.45872497558594;177760100
2010/10/11;89.5969080897617;89.78881373393735;89.23612454167223;89.54317474365234;103098300
2010/10/12;89.25143621568922;90.08046964925089;88.77551416999096;89.8194808959961;182210000
2010/10/13;90.3184202099144;91.00160341881242;90.10348109981301;90.51799774169922;194347200
2010/10/14;90.43356832859628;90.58709628048973;89.59686295262405;90.16490173339844;217764300
2010/10/15;90.79435866245743;90.84809198562048;89.62757542099143;90.34913635253906;243705000
2010/10/18;90.37982539971657;91.09371419476074;90.0497476588576;90.79434204101562;141204800
2010/10/19;89.95766643562969;90.4642941489407;89.05954382156598;89.60456085205078;280604700
2010/10/20;89.76575578504062;90.91718926260556;89.712022457014;90.47964477539062;200051800
2010/10/21;90.88648341194981;91.41613882772722;89.97301098156805;90.6792221069336;221585500
2010/10/22;90.81738553304396;90.9862633632412;90.57942451221673;90.84809112548828;108212400
2010/10/25;91.45453123897501;91.93045922996058;91.04769230858942;91.11677551269531;151145700
2010/10/26;90.65620548118353;91.22424442496241;90.47965560645898;91.13213348388672;158982900
2010/10/27;90.49499858441212;90.97092655086183;90.01139861112;90.87113189697266;190024000
2010/10/28;91.39311758748259;91.43150104861769;90.44894535109601;90.88648986816406;168576000
2010/10/29;90.79437403885551;91.13212975964811;90.6331740420665;90.95557403564453;144305500
2010/11/01;91.40079914838556;91.92278261587114;90.46429888114722;90.98628234863281;174074800
2010/11/02;91.66944888082973;91.92276563218029;91.42380999189699;91.70783233642578;158345900
2010/11/03;91.86903849801176;92.13002727287147;90.92486047776882;92.0762939453125;226702800
2010/11/04;93.0972452809161;93.89557329295228;92.0916617942957;93.84951782226562;215039400
2010/11/05;93.91089077797918;94.35611302939046;93.78807427967149;94.20259094238281;180654100
2010/11/08;93.9109098654192;94.17958235702874;93.603865628997;94.02605438232422;156107100
2010/11/09;94.27936235966163;94.37915114154737;92.9744069070327;93.35054016113281;186621600
2010/11/10;93.32747795735384;93.77270009329523;92.6212671698893;93.72663879394531;221387400
2010/11/11;92.9206789709217;93.51174554733863;92.63665662010187;93.37357330322266;158017600
2010/11/12;92.74413169866708;93.1509706053994;91.8460149585417;92.26820373535156;239068800
2010/11/15;92.55987455280949;92.92065787813156;92.09930246246952;92.13768005371094;163940800
2010/11/16;91.56967405609952;91.7231961889036;90.26471250128903;90.70226287841797;299566200
2010/11/17;90.7405902681019;91.12440124420748;90.47192375612613;90.7482681274414;172308900
2010/11/18;91.6233969139568;92.41404693485018;91.61571905124613;92.08396911621094;197723700
2010/11/19;92.03789285799839;92.3756426065442;91.53893731141763;92.33726501464844;156852900
2010/11/22;91.87672500190253;92.29891379914575;91.17050795778805;92.26053619384766;181361000
2010/11/23;91.17051229231433;91.36241789741067;90.57176774145282;90.92487335205078;222309000
2010/11/24;91.50058138861321;92.29123732520844;91.48523151853568;92.26820373535156;140046100
2010/11/26;91.46987170498424;91.96882149092951;91.19352722167969;91.19352722167969;76007800
2010/11/29;90.96324560426262;91.71551806037868;90.37985099685591;91.46987915039062;223642300
2010/11/30;90.56409083908291;91.47755748755401;90.43359058373505;90.95557403564453;233930700
2010/12/01;92.26823634541064;93.06656457094829;92.26056433590725;92.8900146484375;221037200
2010/12/02;93.03581385572325;94.14886962611709;92.98208053277273;94.07978057861328;191213600
2010/12/03;93.75741299971787;94.4405965658039;93.73438526143329;94.3331298828125;151288900
2010/12/06;94.13351986771781;94.4482478195847;94.0337310777688;94.23331451416016;103050500
2010/12/07;95.13911725812483;95.19285058911345;94.23332263824966;94.28705596923828;206581000
2010/12/08;94.40219362907736;94.70923786582838;93.96464914956441;94.63247680664062;138019200
2010/12/09;95.16211547030147;95.20049306253405;94.53266556406525;95.00091552734375;123705100
2010/12/10;95.29266281954953;95.64576848951467;94.97794061965473;95.55365753173828;117571700
2010/12/13;95.99115219270404;96.10629083000137;95.58430753378188;95.6150131225586;133812700
2010/12/14;95.76086644085895;96.12932766213736;95.40776094273386;95.69945526123047;147249600
2010/12/15;95.52291171658081;95.89904496765664;95.10071714951103;95.26191711425781;160823100
2010/12/16;95.32334313887087;95.88371002818073;94.99326529590616;95.81462097167969;185035200
2010/12/17;95.74747798616757;96.0407063720438;95.54684493936136;95.91724395751953;141075300
2010/12/20;96.17960975267478;96.38024280883624;95.6703177021639;96.14874267578125;119085500
2010/12/21;96.44969691046079;96.82009597505402;96.35710155978255;96.75836181640625;94965500
2010/12/22;96.82783186569108;97.09019325682509;96.77381593885205;97.059326171875;78878100
2010/12/23;96.95130013123442;97.05933199138988;96.68122048084575;96.9204330444336;70053700
2010/12/27;96.55771827459259;97.05157971563804;96.48827176911406;96.958984375;58126000
2010/12/28;97.15190104400632;97.19048047424639;96.84323616562146;97.09788513183594;55309100
2010/12/29;97.21362380453657;97.38338387482558;97.15188965863574;97.16732025146484;58033100
2010/12/30;97.07476517736171;97.32940833204329;96.86641382036495;97.01303100585938;76616900
2010/12/31;96.86635925075888;97.12872638819216;96.71202979623905;97.03612518310547;91218900
2011/01/03;97.77692422544894;98.46370035607094;96.99754688305063;98.03929138183594;138725200
2011/01/04;98.25537007738504;98.28623715271728;97.37567903594046;97.98529052734375;137409700
2011/01/05;97.67661866826886;98.55630964673297;97.58401744890182;98.49457550048828;133975300
2011/01/06;98.53318931969449;98.64122116323057;98.0084606993933;98.30168914794922;122519000
2011/01/07;98.4328601471605;98.594907896522;97.34482357650661;98.1087646484375;156034600
2011/01/10;97.67662566131399;98.12418942269251;97.38339138930404;97.98529052734375;122401700
2011/01/11;98.34026066068614;98.57175491262467;97.96214337412161;98.3325424194336;110287000
2011/01/12;98.9344376602024;99.32797963899826;98.35568733519376;99.2199478149414;107929200
2011/01/13;99.25853842660896;99.30483610016194;98.81097462461973;99.05789947509766;129048400
2011/01/14;98.9190312314352;99.79872257304349;98.84958470371096;99.77557373046875;117677900
2011/01/18;99.68293178869754;100.03790020858168;99.56718761622729;99.94530487060547;114401300
2011/01/19;99.86043679240554;99.96074449865795;98.7029477965802;98.9653091430664;151958400
2011/01/20;98.74154333808777;99.081069495556;98.10106457630162;98.83414459228516;175745700
2011/01/21;99.45145324947055;99.67522926317199;98.94986764527863;99.05789947509766;151462900
2011/01/24;98.9961695065421;99.73696763848562;98.97302066878638;99.62122344970703;113715500
2011/01/25;99.35885639490151;99.76012256480212;98.85728251346643;99.67523956298828;167552200
2011/01/26;99.92218026258325;100.35430764402325;99.72154128220893;100.06107330322266;141281500
2011/01/27;100.08421086197073;100.47776464859763;99.90673251629616;100.30799865722656;123302700
2011/01/28;100.42373415941864;100.58578778247076;98.39427245467043;98.55632019042969;295637300
2011/01/31;98.8264182424617;99.37428978517579;98.57948159956894;99.297119140625;149249200
2011/02/01;99.89900356168641;101.06420469557739;99.83726941375656;100.88672637939453;167194300
2011/02/02;100.62435885930273;100.96389080435925;100.57034883599943;100.69381713867188;118323600
2011/02/03;100.51631360809942;101.07190912130675;99.98387870131091;100.9175796508789;145886700
2011/02/04;100.95616967313164;101.24167979547535;100.4931694656589;101.20309448242188;134634800
2011/02/07;101.42688278953112;102.16766899604818;101.41915866212744;101.83586120605469;112439100
2011/02/08;101.92843096946763;102.3528457597496;101.65063326806319;102.29883575439453;99072800
2011/02/09;102.02106988479503;102.34516534179163;101.55806964646548;102.06736755371094;146436700
2011/02/10;101.55039937184324;102.22173939847251;101.31889915675349;102.10599517822266;162708500
2011/02/11;101.70468920240496;102.84674156966582;101.6815403673959;102.71556091308594;137710300
2011/02/14;102.65381206929939;103.04735398271373;102.53806791081982;102.96247100830078;101690700
2011/02/15;102.6461213453789;102.8004508473982;102.10596220101826;102.63839721679688;119575400
2011/02/16;102.98566677497841;103.41007001735514;102.77731544399805;103.28661346435547;130183500
2011/02/17;102.98567012531659;103.73416892101977;102.89306298931939;103.59527587890625;109810500
2011/02/18;103.68783389792063;103.93477047219655;103.44862145070577;103.8113021850586;130002400
2011/02/22;102.7232333038032;103.83442405029025;101.4500007752923;101.72779846191406;233116400
2011/02/23;101.66612176261718;101.91305841224869;100.47777151638118;101.10281372070312;227584000
2011/02/24;100.99476691107795;101.42689420929732;100.08420286875645;101.03334045410156;260431400
2011/02/25;101.45776285471035;102.17541213631031;101.39602869691566;102.11367797851562;141686900
2011/02/28;102.49178462957784;102.87761424476297;102.15225268428127;102.74642181396484;141585500
2011/03/01;103.07053218785424;103.16312753044818;101.00247926476551;101.03334045410156;258565500
2011/03/02;100.8944365081017;101.7201174720527;100.5857775498419;101.24940490722656;200277400
2011/03/03;102.1676965027968;103.10912188191948;102.15998414790117;102.99337768554688;176480100
2011/03/04;102.91619887741903;103.11683783467191;101.55037037017614;102.22171020507812;277202300
2011/03/07;102.52265309487304;102.75415323533271;100.88673917824082;101.41917419433594;216790400
2011/03/08;101.58126349950332;102.63072096683959;101.14142367528959;102.30662536621094;174615000
2011/03/09;102.10595549154283;102.4763486269675;101.55035990111307;102.15996551513672;153806000
2011/03/10;101.08735075298141;101.22624375107047;100.16907446144448;100.26939392089844;301291800
2011/03/11;99.94532112730003;101.32658616665191;99.92217228904069;100.96390533447266;225621800
2011/03/14;100.3079885235304;100.68609401417841;99.59033930985622;100.35428619384766;234974100
2011/03/15;97.68432882583289;99.79867913250646;97.61488232833744;99.20449829101562;359585400
2011/03/16;98.88814499269532;99.21225229444225;96.6734863364802;97.36798095703125;468670300
2011/03/17;98.77238917013848;99.0733358224078;98.07789463132731;98.6566390991211;254303700
2011/03/18;99.85246496337255;99.88347204148182;98.82170430521113;99.01545715332031;230435400
2011/03/21;100.24773380647203;100.7592323658031;100.13147499582806;100.54998779296875;153992600
2011/03/22;100.53448635402233;100.66623688158334;100.1082276908919;100.20122528076172;129538600
2011/03/23;99.92221685164893;100.75148474862542;99.4494712374579;100.48798370361328;148603100
2011/03/24;101.06151456024166;101.59627449155067;100.4957593662179;101.44902038574219;159129800
2011/03/25;101.71252676978987;102.20077603690463;101.4412679791517;101.75902557373047;155642800
2011/03/28;101.97598255354836;102.2394835425932;101.47997582239731;101.51097106933594;109762400
2011/03/29;101.42578070452015;102.22404183551004;101.09253133900067;102.19304656982422;129798800
2011/03/30;102.72778904493894;103.20054658982569;102.58053495011119;102.8982925415039;135835000
2011/03/31;102.7665391172933;103.04554375607938;102.65028028611854;102.75878143310547;132537100
2011/04/01;103.39428246114312;103.67328706178121;102.9447743920186;103.1927719116211;153850100
2011/04/04;103.4097809341784;103.59578795533893;102.98353406084185;103.27803039550781;100768900
2011/04/05;103.07653569616275;103.71979669891907;103.03003689548552;103.26254272460938;120791500
2011/04/06;103.75851612654681;103.85151369786229;103.16949997292505;103.5880126953125;120411600
2011/04/07;103.40204087449091;103.83604545579814;102.81303634639364;103.32454681396484;170731500
2011/04/08;103.78179731241893;103.84379965420133;102.54177412824605;102.96803283691406;147945400
2011/04/11;103.07653631265609;103.42528914555888;102.41002590557483;102.65803527832031;121385400
2011/04/12;102.08453813481621;102.28603691178223;101.51878292683264;101.89078521728516;161187400
2011/04/13;102.36350651573943;102.44100055983229;101.49549753719273;101.88300323486328;162059000
2011/04/14;101.29402263463172;102.11553311052997;100.96077329377243;101.96053314208984;161220400
2011/04/15;102.1465167127896;102.58826711255786;101.84426270482075;102.33251190185547;170006700
